order_id,report_date,customer_name,order_level,shipping_type,area,province,city,product_type,product_sub_type,product_name,product_box,order_number,order_amt,back_point,profit_amt,price,shipping_cost,shipping_date
57314,2022/1/2 00:00,Barker,L1,Plain,East,Jiangxi,Jingdezhen,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,36,4169.93,0.1,1765.54,120.98,9.07,2022/1/6 00:00
58626,2023/3/22 00:00,Barker,L1,Train,Center,Henan,Shangqiu,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,7,235.98,0.02,-32.28,30.98,17.08,2023/3/25 00:00
58626,2023/3/22 00:00,Barker,L1,Train,Center,Hunan,Hengyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,26,161.96,0,-51.12,5.78,5.67,2023/3/23 00:00
59776,2020/5/30 00:00,Barker,L1,Train,East,Zhejiang,Jiaxing,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,23,121.73,0.01,-69.07,4.98,6.07,2020/6/3 00:00
59777,2022/3/4 00:00,Barker,L1,Train,East,Zhejiang,Quzhou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,88,8250.23,0.17,3148.06,247.2,40.35,2022/3/5 00:00
59985,2023/6/8 00:00,Barker,L1,Train,East,Zhejiang,Taizhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,11,65.5,0.08,-55.94,5.98,4.38,2023/6/11 00:00
59985,2023/6/8 00:00,Barker,L1,Train,North,Shanxi,Yuncheng,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,39,113.09,0.04,29.76,2.94,0.81,2023/6/10 00:00
8545,2020/9/7 00:00,Barker,L1,Train,North,Tianjin,Tianjin ,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,98,16346.285,0.17,4337.26,569.91,44.18,2020/9/11 00:00
8545,2020/9/7 00:00,Barker,L1,Train,Northeast,Heilongjiang,Shuangyashan,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,11,55.96,0.13,1.39,8.84,2.05,2020/9/11 00:00
8546,2023/6/23 00:00,Barker,L1,Train,Northeast,Liaoning,Benxi,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,2,25.52,0.01,21.77,9.65,6.22,2023/6/25 00:00
8870,2021/5/26 00:00,Barker,L1,Train,Northeast,Liaoning,Dalian,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,31,371.68,0.03,-13.32,11.29,5.03,2021/5/27 00:00
9219,2020/12/19 00:00,Barker,L1,Train,Northeast,Liaoning,Panjin,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,34,823.98,0.09,129.81,25.98,4.08,2020/12/21 00:00
9344,2023/2/26 00:00,Barker,L1,Train,Northwest,Ningxia,Wuzhong,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,24,711.875,0.04,217.33,35.99,3.3,2023/2/26 00:00
9824,2022/4/14 00:00,Barker,L1,Train,South,Guangdong,Guangzhou,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,39,739.28,0,43.97,17.52,8.17,2022/4/16 00:00
9829,2023/2/28 00:00,Barker,L1,Train,South,Guangdong,Guangzhou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,39,116.63,0.03,6.81,2.94,0.96,2023/3/1 00:00
9829,2023/2/28 00:00,Barker,L1,Train,South,Guangdong,Jieyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,24,265.35,0.02,-128.69,9.99,11.59,2023/3/2 00:00
9925,2023/4/22 00:00,Barker,L1,Train,South,Guangdong,Meizhou,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,85,2304.9255,0.18,374.66,120.61,9.03,2023/4/24 00:00
10212,2021/8/13 00:00,Barker,L1,Train,South,Guangdong,Qingyuan,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,1141.9,0.02,175.32,34.76,8.22,2021/8/17 00:00
10213,2022/5/10 00:00,Barker,L1,Train,South,Guangxi,Beihai,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,36,1561.2205,0.09,-226.82,55.99,2.5,2022/5/12 00:00
10245,2022/5/6 00:00,Barker,L1,Truck,East,Zhejiang,Huzhou,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,18,5405.44,0.07,604.46,300.98,64.73,2022/5/7 00:00
10306,2021/10/11 00:00,Barker,L1,Truck,East,Zhejiang,Quzhou,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,35,25313.34,0.05,8612.11,810.98,16.06,2021/10/11 00:00
10308,2022/7/11 00:00,Barker,L2,Plain,Northeast,Jilin,Songyuan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,53,21217.9355,0.1,6170.85,470.98,25.48,2022/7/13 00:00
10563,2021/12/20 00:00,Barker,L2,Plain,South,Guangdong,Meizhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,61,4212.792,0.07,-705.68,136.7,46.57,2021/12/22 00:00
10658,2020/11/17 00:00,Barker,L2,Train,Center,Henan,Pingdingshan,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,55,751.96,0.2,349.17,17.33,2.09,2020/11/17 00:00
10661,2020/4/15 00:00,Barker,L2,Train,Center,Hubei,Huanggang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,1834,127415.371,2.75,7079.88,7152.14,1076.99,2020/4/16 00:00
11169,2021/8/11 00:00,Barker,L2,Train,Center,Hubei,Yichang,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,19,195.96,0.1,-104.82,10.97,6.5,2021/8/11 00:00
11779,2021/9/19 00:00,Barker,L2,Train,North,Beijing,Beijing ,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,2968.66,0.07,1077.49,63.94,14.48,2021/9/21 00:00
11779,2021/9/19 00:00,Barker,L2,Train,North,Hebei,Handan,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,60,738.35,0.1,-277.83,23.87,18.45,2021/9/20 00:00
11782,2023/10/19 00:00,Barker,L2,Train,North,Neimenggu,Huhehaote,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,52,4006.188,0.08,981.48,122.47,12.42,2023/10/24 00:00
12099,2020/12/2 00:00,Barker,L2,Train,North,Shanxi,Taiyuan,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,47,840.04,0.04,-131.27,17.7,9.47,2020/12/2 00:00
12196,2021/8/23 00:00,Barker,L2,Train,Northeast,Heilongjiang,Jixi,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,37,1606.9845,0.1,-137.25,161.98,3.6,2021/8/23 00:00
12259,2021/5/7 00:00,Barker,L2,Train,Northeast,Jilin,Changchun,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,43,344.24,0.09,30.76,8.33,1.99,2021/5/8 00:00
12261,2022/1/13 00:00,Barker,L2,Train,Northeast,Liaoning,Liaoyang,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,19,217.69,0.09,-11.66,11.33,6.12,2022/1/18 00:00
12261,2022/1/13 00:00,Barker,L2,Train,Northwest,Shanxi,Weinan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,7,1278.6465,0.01,-396.17,200.99,4.2,2022/1/17 00:00
12261,2022/1/13 00:00,Barker,L2,Train,South,Guangdong,Huizhou,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,11,1612.93,0,321.25,140.99,13.99,2022/1/20 00:00
12417,2022/1/14 00:00,Barker,L2,Train,South,Guangdong,Meizhou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,76,5759.04,0.01,-1208.08,149.8,77,2022/1/16 00:00
12642,2020/7/18 00:00,Barker,L2,Train,South,Guangdong,Shanwei,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,54,3292.13,0.11,-1050.6,96.49,40.8,2020/7/20 00:00
12704,2021/5/2 00:00,Barker,L2,Train,South,Guangdong,Shanwei,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,39,4799.7885,0.09,1231.89,155.99,3.9,2021/5/2 00:00
12704,2021/5/2 00:00,Barker,L2,Train,South,Guangxi,Nanning,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,13,137.64,0.06,19.59,10.91,2.99,2021/5/4 00:00
32,2022/10/5 00:00,Barker,L2,Train,South,Hainan,Sansha,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,90,10853.964,0.17,2932.98,537.94,44,2022/10/6 00:00
32,2022/10/5 00:00,Barker,L2,Train,Southwest,Xicang,Lasa,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,2660.6105,0.03,618.07,65.99,8.99,2022/10/7 00:00
323,2020/6/15 00:00,Barker,L2,Train,Southwest,Zhongqing,Zhongqing,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,8,53.14,0,-41.26,5.4,7.78,2020/6/17 00:00
326,2022/8/24 00:00,Barker,L2,Truck,Center,Henan,Nanyang,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,50,2316.69,0.08,-163.16,119.83,35.6,2022/8/25 00:00
326,2022/8/24 00:00,Barker,L2,Truck,Center,Henan,Puyang,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,55,8556.99,0.03,-1872.27,571.87,115.3,2022/8/25 00:00
483,2022/9/30 00:00,Barker,L2,Truck,Center,Hubei,Shiyan,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,71,5149.6885,0.05,-92.32,215.25,45.09,2022/10/2 00:00
513,2022/7/21 00:00,Barker,L2,Truck,Northeast,Heilongjiang,Suihua,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,78,37406.646,0.1,3470.27,1051.96,90.59,2022/7/21 00:00
769,2021/8/22 00:00,Barker,L2,Truck,South,Guangxi,Wuzhou,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,1,102.9,0.07,-81.89,48.58,54.11,2021/8/23 00:00
835,2022/12/28 00:00,Barker,L2,Truck,South,Hainan,Sansha,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,31,2797.41,0.06,984.3,90.97,14,2022/12/29 00:00
898,2021/8/23 00:00,Barker,L3,Plain,North,Neimenggu,Huhehaote,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,17,248.42,0.05,-52.32,26.6,13.01,2021/8/23 00:00
962,2020/7/26 00:00,Barker,L3,Plain,North,Neimenggu,Wulanchabu,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,50,1214.02,0.16,172.51,128.28,10.08,2020/7/28 00:00
964,2022/8/9 00:00,Barker,L3,Plain,North,Tianjin,Tianjin ,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,30,160.68,0.08,77.75,4.98,0.49,2022/8/11 00:00
1127,2022/12/9 00:00,Barker,L3,Plain,North,Tianjin,Tianjin ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,36,240.14,0.06,57.78,6.88,2,2022/12/10 00:00
1444,2021/2/25 00:00,Barker,L3,Plain,Northeast,Heilongjiang,Shuangyashan,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,43,75.73,0.04,-37.76,1.68,1.57,2021/2/27 00:00
1445,2022/4/1 00:00,Barker,L3,Train,Center,Hubei,Ezhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,84,566.89,0.01,-272.63,12.42,15.03,2022/4/3 00:00
1701,2023/8/9 00:00,Barker,L3,Train,Center,Hunan,Yueyang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,40,4821.17,0.08,1691.96,214.89,25.8,2023/8/11 00:00
1702,2022/7/27 00:00,Barker,L3,Train,East,Anhui,Liuan,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,11,13.52,0.03,-27.66,0.99,2.96,2022/7/28 00:00
1857,2021/4/4 00:00,Barker,L3,Train,East,Jiangsu,Nantong,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,20,2104.991,0.09,165.45,125.99,8.8,2021/4/5 00:00
1888,2022/1/20 00:00,Barker,L3,Train,North,Beijing,Beijing ,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,30,255.74,0.07,37.09,8.5,1.99,2022/1/21 00:00
1895,2020/8/19 00:00,Barker,L3,Train,North,Neimenggu,Bayannaoer,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,18,50.15,0.09,-2.39,2.78,0.97,2020/8/21 00:00
2466,2020/5/26 00:00,Barker,L3,Train,North,Neimenggu,Huhehaote,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,47,371.95,0.07,-87.4,8.12,2.83,2020/5/27 00:00
2467,2022/10/5 00:00,Barker,L3,Train,North,Tianjin,Tianjin ,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,46,459.26,0.08,-54.12,10.23,4.68,2022/10/6 00:00
2500,2023/11/5 00:00,Barker,L3,Train,North,Tianjin,Tianjin ,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,81,17021.157,0.12,6641.41,370.98,28.98,2023/11/7 00:00
2658,2022/12/13 00:00,Barker,L3,Train,Northeast,Heilongjiang,Jiamusi,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,48,313.52,0.05,-254.68,6.48,9.17,2022/12/14 00:00
2852,2021/4/7 00:00,Barker,L3,Train,Northeast,Jilin,Liaoyuan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,19,1133.4495,0.01,169.16,65.99,5.31,2021/4/7 00:00
3169,2022/3/12 00:00,Barker,L3,Train,Northeast,Jilin,Tonghua,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,28,493.53,0.15,69.19,30.2,5.08,2022/3/13 00:00
3459,2020/10/17 00:00,Barker,L3,Train,Northeast,Liaoning,Fuxin,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,34,217.29,0.12,-38.47,11.3,7.23,2020/10/19 00:00
3521,2024/1/16 00:00,Barker,L3,Train,Northwest,Gansu,Pingliang,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,9,64.0305,0.06,-58.34,7.99,5.03,2024/1/18 00:00
3522,2020/12/16 00:00,Barker,L3,Train,Northwest,Xinjiang,Kelamayi,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,10,155.45,0.03,-19.68,15.01,8.4,2020/12/23 00:00
4069,2023/8/3 00:00,Barker,L3,Train,South,Guangdong,Dongguan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,52,2027.3205,0.12,264.53,86.27,17.18,2023/8/6 00:00
4070,2022/9/1 00:00,Barker,L3,Train,South,Guangdong,Guangzhou,Technique,Fax,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,42,10466.14,0.1,3284.85,508.32,26.48,2022/9/1 00:00
4096,2023/9/23 00:00,Barker,L3,Train,South,Guangdong,Shenzhen,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,19,173.21,0.05,-8.95,41.53,14.38,2023/9/24 00:00
4391,2023/5/10 00:00,Barker,L3,Train,South,Hainan,Haikou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,46,8177.07,0.08,2385.3,178.47,19.99,2023/5/12 00:00
4416,2023/9/20 00:00,Barker,L3,Truck,Center,Hubei,Yichang,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,56,7528.6,0.09,-1530.21,263.97,106.29,2023/9/24 00:00
4454,2020/4/24 00:00,Barker,L3,Truck,East,Jiangsu,Xuzhou,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,4,442.99,0.04,-152.76,100.98,35.84,2020/4/29 00:00
4706,2024/3/20 00:00,Barker,Others,Plain,Center,Henan,Zhengzhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,36,2051.016,0.02,483.97,65.99,3.99,2024/3/22 00:00
4743,2021/6/20 00:00,Barker,Others,Plain,South,Guangdong,Guangzhou,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,20,4252.89,0.06,969.42,218.08,18.06,2021/6/24 00:00
4804,2023/4/19 00:00,Barker,Others,Train,Center,Henan,Zhumadian,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,37,434.77,0.02,-155.21,11.34,11.25,2023/4/20 00:00
4835,2021/1/14 00:00,Barker,Others,Train,East,Anhui,Bangbu,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,10,767.34,0.04,-154.65,73.98,14.52,2021/1/14 00:00
4839,2020/7/30 00:00,Barker,Others,Train,East,Anhui,Maanshan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,41,377.83,0.06,122.06,9.11,2.15,2020/7/30 00:00
5217,2023/1/2 00:00,Barker,Others,Train,East,Fujian,Nanping,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,5,503.3275,0.06,-488.31,125.99,5.63,2023/1/2 00:00
5568,2022/8/27 00:00,Barker,Others,Train,East,Zhejiang,Huzhou,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,17,822.91,0.09,-94.76,49.43,19.99,2022/8/28 00:00
5767,2023/7/20 00:00,Barker,Others,Train,East,Zhejiang,Zhoushan,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,29,1104.28,0.08,359.75,40.98,1.99,2023/7/22 00:00
6144,2020/9/11 00:00,Barker,Others,Train,North,Hebei,Shijiazhuang,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,50,6206.16,0.03,1416.27,120.33,19.99,2020/9/14 00:00
6144,2020/9/11 00:00,Barker,Others,Train,North,Neimenggu,Baotou,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,27,768.85,0.1,133.28,35.89,12.13,2020/9/12 00:00
6337,2022/11/21 00:00,Barker,Others,Train,Northeast,Heilongjiang,Shuangyashan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,381.24,0.04,67.6,11.34,5.01,2022/11/23 00:00
6337,2022/11/21 00:00,Barker,Others,Train,Northeast,Liaoning,Liaoyang,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,5,1455.49,0.07,-807.59,300.97,7.18,2022/11/22 00:00
6501,2023/4/5 00:00,Barker,Others,Train,Northeast,Liaoning,Yingkou,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,37,376.58,0.09,1.33,10.4,5.4,2023/4/7 00:00
6880,2020/8/15 00:00,Barker,Others,Train,Northeast,Liaoning,Yingkou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,79,10770.03,0.17,504.36,292.5,39.95,2020/8/17 00:00
6978,2022/3/1 00:00,Barker,Others,Train,Northwest,Shanxi,Tongchuan,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,57,1141.17,0.04,-150.15,29.96,15.56,2022/3/2 00:00
7203,2020/3/31 00:00,Barker,Others,Train,South,Guangdong,Chaozhou,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,2,10.39,0.02,-7.97,4.71,0.7,2020/4/2 00:00
7429,2021/8/16 00:00,Barker,Others,Train,South,Guangdong,Jiangmen,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,40,4054.058,0.09,914.19,125.99,2.5,2021/8/17 00:00
7461,2020/4/4 00:00,Barker,Others,Train,South,Guangdong,Jieyang,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,42,7929.467,0.11,371.54,366.97,68.28,2020/4/6 00:00
7461,2020/4/4 00:00,Barker,Others,Train,South,Guangdong,Qingyuan,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,25,81.76,0.06,8.53,3.29,1.35,2020/4/8 00:00
7461,2020/4/4 00:00,Barker,Others,Train,Southwest,Zhongqing,Zhongqing,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,33,283.8,0.04,47.52,8.69,2.99,2020/4/8 00:00
7462,2022/5/13 00:00,Barker,Others,Truck,North,Neimenggu,Huhehaote,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,37,4261.94,0.02,4.15,115.99,56.14,2022/5/14 00:00
7489,2021/12/21 00:00,Barker,Others,Truck,North,Neimenggu,Tongliao,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,29,9492.92,0.05,772.04,328.14,91.05,2021/12/24 00:00
8064,2022/8/2 00:00,Barker,Others,Truck,North,Shanxi,Linfen,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,49,10261.25,0.02,611.11,212.6,52.2,2022/8/3 00:00
8065,2024/1/12 00:00,Barker,Others,Truck,Northeast,Jilin,Songyuan,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,40,4842.21,0.03,-1975.26,122.99,70.2,2024/1/14 00:00
